,tag,job,low_wages,hight_wages,year_wages,city,ink,staff,skill,jobDes,inkDes
160,0,后端高级工程师-OLAP分析型数据库,35.0,70.0,630.0,北京,字节跳动,2000,,"下午茶,健身瑜伽,五险一金,股票期权","内容资讯,短视频,D轮及以上"
161,0,云原生数据库PostgreSQL开发工程师,25.0,50.0,450.0,北京,字节跳动,2000,,"团队氛围好,晋升空间大,带薪休假","内容资讯,短视频,D轮及以上"
162,0,数据库运维工程师(J10308),15.0,25.0,240.0,北京,建信金科,2000,"MySQL,ORACLE,DB","平台好,福利丰富,发展空间大","科技金融,不需要融资"
163,0,dba数据库工程师,12.0,22.0,204.0,杭州,新数科技,500,"IT,ORACLE,MySQL","核心产品开发,行业前景好,上升机会多","软件服务,咨询,IT技术服务,咨询,A轮"
164,0,高级数据库开发工程师（c/c++）,20.0,35.0,330.0,广州,巨杉数据库,500,"IT,SQL,MySQL,Linux,Unix",发展前景好,"数据服务,咨询,D轮及以上"
165,0,dba数据库管理员,20.0,40.0,360.0,上海,Garena,2000,"C,Python,MySQL","五险一金,免费零食,双休,带薪年假","游戏,内容社区,上市公司"
166,0,后端高级工程师-OLAP分析型数据库,35.0,70.0,630.0,北京,字节跳动,2000,,"下午茶,健身瑜伽,五险一金,股票期权","内容资讯,短视频,D轮及以上"
167,0,数据库运维工程师(J10308),15.0,25.0,240.0,北京,建信金科,2000,"MySQL,ORACLE,DB","平台好,福利丰富,发展空间大","科技金融,不需要融资"
168,0,dba数据库工程师,20.0,35.0,330.0,深圳,华云中盛,2000,"IT,PostgreSQL,PSQL,MySQL","福利好,平台大","数据服务,咨询,人工智能服务,不需要融资"
169,0,高级运维工程师-DBA(J10103),20.0,40.0,360.0,上海,中通快递,2000,"Python,Shell,MySQL,Linux,SQL","带薪年假,班车,宿舍,食堂,全额社保公积金等","物流,运输,上市公司"
170,0,数据库研发工程师,25.0,50.0,450.0,北京,小红书,2000,"C,MySQL,Linux,redis,MongoDB","六险一金,免费三餐,租房补贴","电商平台,内容社区,D轮及以上"
171,0,DBA(QM2V),15.0,30.0,270.0,北京,思维造物,2000,"Python,MySQL,Linux,Unix,MongoDB","下午茶,六险一金,晋升空间大,餐补","工具类产品,D轮及以上"
172,0,数据库测试工程师,8.0,15.0,138.0,深圳,深算院,500,"JAVA,Python,SQL",环境优美,"数据服务,人工智能,未融资"
173,0,数据库工程师（DBA）,20.0,35.0,330.0,深圳,深圳高新网,500,"MySQL,ORACLE","国企福利,丰富团建,健康体检,带薪年假","工具类产品,物联网,网络通信,不需要融资"
174,0,DBA数据库工程师,16.0,22.0,228.0,长沙,中兴新云,2000,MySQL,"五险一金,发展潜力大,业务稳定","软件服务,咨询,不需要融资"
175,0,数据库开发工程师,16.0,25.0,246.0,北京,微创软件,2000,"SQL,Server,MySQL,ORACLE","发展前景,团队实力","IT技术服务,咨询,不需要融资"
176,0,dba运维,9.0,13.0,132.0,武汉,赛意,2000,"IT,PostgreSQL,PSQL,MySQL,DB","年终奖,项目补贴","IT技术服务,咨询,上市公司"
177,0,DBA(R8315),20.0,25.0,270.0,上海,Flexiv Robotics,500,"MySQL,Windows,Python,Shell,Perl","高质量团队,高成长空间,扁平化管理","智能硬件,B轮"
178,0,时序数据库研发工程师-11,30.0,45.0,450.0,北京,用友,2000,JAVA,"五险一金,餐补,交通补,体检,股权激励","软件服务,咨询,上市公司"
179,0,数据库运维资深工程师,35.0,45.0,480.0,上海,捷晓信息科技,2000,MySQL,五险一金,"软件服务,咨询,数据服务,咨询,物流平台,未融资"
180,0,数据库管理\应用运维工程师,8.0,15.0,138.0,青岛,海尔集团,2000,CDN,工程师,"物联网,上市公司"
181,0,数据库工程师,15.0,30.0,270.0,上海,兴业数金,2000,"SQL,MySQL,ORACLE,Linux","六险一金,员工餐厅免费,带薪年假","科技金融,不需要融资"
182,0,数据库内核开发工程师,25.0,50.0,450.0,杭州,创邻科技,150,"MySQL,ORACLE,SQL,Server","发展前景大,成长空间大,扁平化管理","软件服务,咨询,A轮"
183,0,数据库测试工程师,15.0,30.0,270.0,北京,万里开源,500,"MySQL,ORACLE,Linux",发展前景广,"数据服务,咨询,不需要融资"
184,0,dba,18.0,30.0,288.0,杭州,万里牛,500,"MySQL,Linux,Hologres,ES","扁平化管理,超多技术人才共事,晋升机会等","软件服务,咨询,数据服务,咨询,B轮"
185,0,数据库开发工程师,12.0,19.0,186.0,深圳,联龙博通,2000,"SQL,Hadoop,ORACLE,DB","周末双休,五险一金","科技金融,不需要融资"
186,0,资深DBA,25.0,45.0,420.0,上海,饿了么,2000,"Python,Oracle","高并发,大数据量,海量实例","消费生活,D轮及以上"
187,0,dba数据库工程师,15.0,25.0,240.0,深圳,新数科技,500,"IT,ORACLE,MySQL","核心产品开发,行业前景好,上升机会多","软件服务,咨询,IT技术服务,咨询,A轮"
188,0,技术售前dba,15.0,30.0,270.0,深圳,创邻科技,150,"ORACLE,MySQL,SQL,Server","发展前景大,成长空间大,扁平化管理","软件服务,咨询,A轮"
189,0,1141GO-Java开发工程师-数据库产品,15.0,28.0,258.0,上海,平安科技,2000,,五险一金,"科技金融,人工智能服务,软件服务,咨询,上市公司"
190,0,dba/数据库管理员（北京）,22.0,35.0,342.0,北京,华云中盛,2000,"MySQL,PostgreSQL,PSQL","五险一金,定期体检,通讯补贴,交通补贴,餐补","数据服务,咨询,人工智能服务,不需要融资"
191,0,1141ES-云数据库工程师,18.0,33.0,306.0,深圳,平安科技,2000,DBA,五险一金,"科技金融,人工智能服务,软件服务,咨询,上市公司"
192,0,数据库开发工程师,12.0,18.0,180.0,合肥,亚信,2000,"IT,SQL,Server,MySQL,ORACLE,PostgreSQL,PSQL,Unix","大数据技术应用场景广,团队文化氛围温馨","软件服务,咨询,IT技术服务,咨询,上市公司"
193,0,oracle dba,20.0,40.0,360.0,上海,捷晓信息科技,2000,,"五险一金,周末双休","软件服务,咨询,数据服务,咨询,物流平台,未融资"
194,0,运维开发dba/sre,25.0,45.0,420.0,北京,360,2000,MySQL,"氛围好,空间大","工具类产品,信息检索,信息安全,上市公司"
195,0,数据库运维工程师,12.0,15.0,162.0,南宁,酒小二,500,"JAVA,TCP,IP,MySQL,dba",全国性的互联网电商平台,"电商,消费生活,未融资"
196,0,高级数据库工程师,25.0,35.0,360.0,深圳,中海科技,150,"SQL,Server,Windows,ORACLE,DBA,MySQL","世界,强,地产科技,健全的薪酬福利体系","软件服务,咨询,不需要融资"
197,0,数据库服务 golang 后端开发工程师,20.0,40.0,360.0,上海,UCloud,2000,"C,Linux,PaaS","公司核心产品之一,大规模云计算服务","人工智能服务,上市公司"
198,0,dba工程师,15.0,25.0,240.0,广州,广发银行信用卡中心,2000,"Oracle,Mysql",平台稳定,"金融业,不需要融资"
199,0,远程一线dba,15.0,30.0,270.0,北京,人大金仓,500,"JAVA,C,OGG","欢迎广大的,伙伴","数据服务,咨询,不需要融资"
200,0,数据库内核开发工程师,20.0,35.0,330.0,杭州,亚信,2000,"IT,C,Socket,MySQL,PostgreSQL,PSQL",上市公司,"软件服务,咨询,IT技术服务,咨询,上市公司"
201,0,运维工程师（DBA）,15.0,25.0,240.0,北京,微财数科,2000,"Zabbix,Nagios,MySQL","六险一金,薪资待遇好,年底双薪,地铁旁边","科技金融,未融资"
202,0,数据库管理工程师,14.0,24.0,228.0,上海,上海金蝶,500,JAVA,"上市公司,管理规范","软件服务,咨询,上市公司"
203,0,数据库开发工程师,10.0,15.0,150.0,深圳,汇合,2000,"Python,ETL",季度绩效奖金,"科技金融,不需要融资"
204,0,数据库管理工程师,11.0,19.0,180.0,广州,柯内特,150,"Python,MySQL,ORACLE,Linux",优质团队,"数据服务,软件开发,B轮"
205,0,DBA,18.0,35.0,318.0,成都,人大金仓,500,"ORACLE,PostgreSQL,PSQL","六险一金,定期体检,餐补交补,年底奖金","数据服务,咨询,不需要融资"
206,0,DBA工程师,20.0,35.0,330.0,杭州,雅乐科技,2000,MySQL,"六险一金,周末双休,加班补贴,带薪年假","社交平台,上市公司"
207,0,数据库引擎研发工程师,25.0,40.0,390.0,北京,Gridsum 国双,2000,"IT,JAVA,C,SQL",大平台,"人工智能服务,IT技术服务,咨询,上市公司"
208,0,数据库工程师,20.0,30.0,300.0,北京,卓望,2000,"IT,PHP,Python,MySQL,Linux","大平台,七险二金,房补,饭补,交通补","移动互联网,不需要融资"
209,0,DBA工程师,13.0,20.0,198.0,广州,广州天越电子科技有限公司,500,DB,"五险一金,双休,薪","网络通信,不需要融资"
210,0,高级NoSQL数据库开发工程师,20.0,40.0,360.0,广州,天翼云科技有限公司,2000,"IT,Python,MySQL","六险二金,平台大,扁平化管理,央企福利","数据服务,咨询,人工智能服务,上市公司"
211,0,DBA数据库管理员（MySQL）,20.0,40.0,360.0,杭州,丁香园,2000,"Python,Linux",推动中国医疗改变,"在线医疗,D轮及以上"
212,0,DBA专家,25.0,40.0,390.0,上海,信也科技,2000,MySQL,"无,无,团队,技术好","科技金融,人工智能服务,上市公司"
213,0,智能物联平台dba,25.0,50.0,450.0,北京,新奥新智,2000,"MySQL,PostgreSQL,PSQL,Hadoop","行业前景,公司发展,团队氛围,个人晋升","能源,矿产,环保,物联网,人工智能服务,不需要融资"
214,0,dba专家,20.0,35.0,330.0,广州,腾云悦智,2000,"PostgreSQL,PSQL,MySQL,ORACLE","腾讯生态系,平台大,发展迅速","人工智能服务,不需要融资"
215,0,数据库开发工程师,15.0,30.0,270.0,深圳,广发信息咨询服务,150,"IT,C,SQL,Server,MySQL,ORACLE","平台大,加班少","科技金融,专业服务,咨询,金融业,未融资"
216,0,高级dba工程师,18.0,28.0,276.0,上海,森浦Sumscope,2000,"MySQL,ORACLE","行业领先,发展空间大,福利年假,商业保险","科技金融,金融业,C轮"
217,0,DBA工程师/架构师,15.0,30.0,270.0,广州,大圣科技,500,"SQL,Server,MySQL,ORACLE","六险一金,福利好,团队融洽","人工智能服务,数据服务,咨询,A轮"
218,0,数据库工程师(J10035),15.0,25.0,240.0,上海,汇付,2000,"SQL,MySQL,ORACLE,Prometheus,Zabbix","六险一金,带薪年假","科技金融,上市公司"
219,0,KJC-DBA高级工程师(DBA方向) (MJ000096),25.0,35.0,360.0,深圳,微众银行,2000,"Python,Shell,GO,MySQL,oracle","五险一金,带薪年假,绩效奖金","科技金融,未融资"
220,0,DBA 数据库技术专家,15.0,30.0,270.0,成都,延华医疗研究院,500,"SQL,Delphi,SQL,Server,ORACLE","发展前景好,有大牛指导","IT技术服务,咨询,数据服务,咨询,上市公司"
221,0,数据库开发工程师(J423711),10.0,15.0,150.0,北京,我爱我家集团,2000,"ORACLE,MySQL,SQL","晋升发展空间,核心业务","房地产,建筑,物业,上市公司"
222,0,高级Java开发工程师（数据库）14518,25.0,45.0,420.0,成都,OPPO,2000,"Spring,MyBatis,MySQL","弹性工作,精英团队,发展空间大,团队大牛多","智能硬件,不需要融资"
223,1,人工智能图像算法工程师培养,10.0,15.0,150.0,成都,真术相成科技,50,"IT,JAVA,C,Python","发展前景好,工资高","IT技术服务,咨询,软件服务,咨询,人工智能服务,未融资"
224,1,人工智能算法工程师+周末双休+五险一金+智能医疗器械,12.0,15.0,162.0,杭州,质子科技,150,,行业前沿,"移动互联网,硬件,A轮"
225,1,人工智能算法工程师(J10025),10.0,15.0,150.0,北京,牡丹集团,500,,重点业务团队,"数据服务,咨询,文化传媒,不需要融资"
226,1,人工智能实习生,5.0,10.0,90.0,杭州,杭州智团,150,,"前沿技术,大牛带队,挑战自我,医疗,落地","在线医疗,不需要融资"
227,1,人工智能病理数据标注工程师,6.0,12.0,108.0,杭州,杭州智团,150,,"团建,节日福利,餐补,五险一金,年终奖","在线医疗,不需要融资"
228,1,销售代表（人工智能）,6.0,12.0,108.0,西安,天互数据,150,,"五险,年终分红,员工旅游,组织团建,节日福利","数据服务,咨询,IT技术服务,咨询,未融资"
229,1,青少年人工智能编程教师,8.0,15.0,138.0,深圳,点创数字教育,50,Python,工作轻松简单,"人工智能,教育,天使轮"
230,1,AI人工智能实习生,6.0,8.0,84.0,上海,壹沓科技,500,"IT,Python","从,小白成为实战工程师","数据服务,咨询,IT技术服务,咨询,人工智能服务,A轮"
231,1,人工智能算法工程师,10.0,15.0,150.0,武汉,七二二所,2000,,"研究所,福利好,稳定","软件服务,咨询,未融资"
232,1,人工智能医疗器械研究员,10.0,20.0,180.0,上海,工业互联网创新中心,500,,"补充医疗保险,补充公积金,智慧医疗,人工智能","IT技术服务,咨询,未融资"
233,1,人工智能课程研发,5.0,10.0,90.0,西安,红亚华宇,150,"IT,Python,Java","课程设计,讲师方向,对个人能力有很好的提升","教育,信息安全,工具,A轮"
234,1,人工智能助理研究员（管培生）,12.0,20.0,192.0,北京,彩智科技,150,,"有高手带,发展潜力大,气氛轻松,高管直招","人工智能服务,数据服务,咨询,区块链,天使轮"
235,1,人工智能-文案编辑,7.0,10.0,102.0,北京,标贝科技,500,,"大厂工作,技能提升","人工智能服务,数据服务,咨询,A轮"
236,1,答疑讲师-人工智能方向,10.0,20.0,180.0,北京,达内集团,2000,Python,"团队氛围好,扁平化管理,培训带教能力强","教育,培训,上市公司"
237,1,销售经理（AI人工智能产品）,12.0,20.0,192.0,深圳,悦保科技,150,,"周末双休,五险一金,高绩效,高提成","移动互联网,不需要融资"
238,1,人工智能讲师（南宁）,10.0,15.0,150.0,南宁,泰克教育,500,IT,"入职五险一金,法定节假日福利都有","在线教育,未融资"
239,1,游戏aｉ算法工程师（人工智能）,18.0,35.0,318.0,广州,智多鱼科技,2000,"C,Python,GO","团队发展,技术大牛,上升空间","游戏,科技金融,不需要融资"
240,1,少儿编程老师（人工智能创造力教育机构）,6.0,10.0,96.0,广州,英荔教育,150,,"六险一金,无天花板,带薪调休,月休,天","在线教育,天使轮"
241,1,人工智能科学家（博士 A智能、NLP方向）,30.0,40.0,420.0,深圳,天源迪科,2000,,"上市公司,周末双休,丰厚节日礼金,五险一金","IT技术服务,咨询,上市公司"
242,1,人工智能研究员（AI智能、NLP方向）,20.0,30.0,300.0,深圳,天源迪科,2000,"IT,Python,Scala","上市公司,薪,周末双休,优秀团队","IT技术服务,咨询,上市公司"
243,1,人工智能专家,35.0,70.0,630.0,杭州,卓越纵横,500,"JAVA,Python","福利多,科研机构,稳定性好,层次高","工具类产品,A轮"
244,1,培训讲师（物联网/人工智能方向）,10.0,15.0,150.0,成都,国科科技,500,IT,"五险一金,周末双休,年度体检","软件服务,咨询,IT技术服务,咨询,未融资"
245,1,人工智能工程师,11.0,22.0,198.0,杭州,易企银,2000,,"六险二金,周末双休,领导","IT技术服务,咨询,科技金融,不需要融资"
246,1,产品运营（人工智能客服-成都）,15.0,25.0,240.0,成都,北京京东世纪贸易有限公司,2000,,"人工智能,大咖云集,弹性工时,奖励多多","电商平台,上市公司"
247,1,人工智能算法工程师(J10213),30.0,50.0,480.0,深圳,睿联技术,500,,"研发团队成员,来自一流高校","智能硬件,未融资"
248,1,人工智能算法工程师,30.0,40.0,420.0,杭州,酉鱼,150,"C,Python,VSLAM,AI,GPU",企业实力强,"人工智能服务,智能硬件,信息安全,未融资"
249,1,人工智能安全研究 (MJ000057),13.0,25.0,228.0,成都,中国网安,2000,IDS,"高温假,年休假,餐补","信息安全,未融资"
250,1,人工智能方向研究员,20.0,30.0,300.0,杭州,之江实验室,2000,"Python,C,pytorch,tensorflow","学习发展空间大,科研单位","智能硬件,不需要融资"
251,1,人工智能算法工程师,20.0,35.0,330.0,青岛,海尔集团,2000,,大牛带队,"物联网,上市公司"
252,1,人工智能算法工程师,30.0,40.0,420.0,杭州,酉鱼,150,"C,Python,VSLAM,AI,GPU",企业实力强,"人工智能服务,智能硬件,信息安全,未融资"
253,1,人工智能方向研究员,20.0,30.0,300.0,杭州,之江实验室,2000,"Python,C,pytorch,tensorflow","学习发展空间大,科研单位","智能硬件,不需要融资"
254,1,人工智能专家,30.0,60.0,540.0,北京,中电普信,500,,军工业务大数据项目,"IT技术服务,咨询,B轮"
255,1,产品经理（城市治理-人工智能方向）,20.0,30.0,300.0,北京,云庐科技,500,"TO,G","六险一金,每年两次调薪,超长春节假期","数据服务,咨询,B轮"
256,1,人工智能专家,28.0,55.0,498.0,杭州,易企银,2000,JAVA,"六险二金,周末双休,领导","IT技术服务,咨询,科技金融,不需要融资"
257,1,人工智能算法实习生,4.0,6.0,60.0,上海,哔哩哔哩,2000,,"发展潜力大,团队大牛多,各种,站专属福利","音频,视频媒体,上市公司"
258,1,XWQ-人工智能算法高级工程师(AI策略研发) (MJ000268),15.0,25.0,240.0,深圳,微众银行,2000,"Python,Shell,Spark","五险一金,绩效奖金,带薪年假","科技金融,未融资"
259,1,人工智能产品经理（风控舆情数据智能方向）,20.0,40.0,360.0,深圳,招商证券金融科技中心,2000,,金融科技,"金融业,上市公司"
260,1,人工智能工程师,13.0,25.0,228.0,上海,兴业数金,2000,"SQL,Server,Hadoop,ORACLE",科技金融,"科技金融,不需要融资"
261,1,人工智能工程师,13.0,25.0,228.0,福州,兴业数金,2000,"SQL,Server,Hadoop,ORACLE",科技金融,"科技金融,不需要融资"
262,1,高级人工智能售前经理,15.0,30.0,270.0,上海,达观数据,2000,,人工智能,"人工智能服务,数据服务,咨询,C轮"
263,1,销售-软件/人工智能,15.0,25.0,240.0,北京,北京与之科技有限公司,150,,"风口行业,职业发展,免费食堂,办公舒适","人工智能服务,IT技术服务,咨询,不需要融资"
264,1,教师培训教研员-人工智能,13.0,18.0,186.0,北京,网易,2000,,大平台,"内容资讯,游戏,音频,视频媒体,上市公司"
265,1,行业人工智能产品专家,45.0,75.0,720.0,北京,新奥新智,2000,,"行业发展,公司前景,团队氛围,个人晋升","能源,矿产,环保,物联网,人工智能服务,不需要融资"
